breadcrumbs,image_url,brand,product_name,listing_price,offer_price,discount,product_id,sizes,description,other_images
"['Men', 'Valentino Garavani', 'Shoes', 'Sandals & slides']",https://img.mytheresa.com/1088/1088/66/jpeg/catalog/product/b5/P00675843.jpg,Valentino Garavani,Roman Stud Turtle slides,€ 379,€ 189,50% off,P00675843,"['EU_ 39', 'EU_ 40', 'EU_ 41', 'EU_ 42', 'EU_ 43', 'EU_ 44', 'EU_ 45', 'EU_ 46', 'EU_ 47']","Italian-crafted with rubber soles and uppers, these brown slides offer molded footbeds for added comfort. Valentino Garavani employs its signature Maxi Roman Studs in an all-over design to bold effect.upper: rubber lining: rubber sole: rubber insole and sole round open toe Made in Italy comes with dust bags comes with a box Designer colour name: Fondant Fits large to size - we recommend trying one size smaller European sizes","['//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/b5/P00675843_b1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/b5/P00675843_b2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/b5/P00675843_d1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/b5/P00675843_d2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/b5/P00675843_d3.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/b5/P00675843_d4.jpg']"
"['Men', 'Valentino Garavani', 'Shoes', 'Boots', 'Chelsea boots']",https://img.mytheresa.com/1088/1088/66/jpeg/catalog/product/d5/P00675790.jpg,Valentino Garavani,Aristopunk embellished Chelsea boots,€ 825,€ 577,30% off,P00675790,"['EU_ 39', 'EU_ 40', 'EU_ 41', 'EU_ 42', 'EU_ 43', 'EU_ 44', 'EU_ 45', 'EU_ 46', 'EU_ 47']","Valentino Garavani reimagines classic Chelsea boots with the Aristopunk style. It's made from smooth black leather with tonal Rockstud embellishments for a tough-luxe look.upper: calf leather lining: leather, fabric trim: platinum-plated studs sole: leather insole, rubber sole round toe elasticated sides Made in Italy comes with dust bags comes with a box Designer colour name: Nero True to size Half sizes please take the next size down European sizes","['//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/d5/P00675790_b1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/d5/P00675790_b2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/d5/P00675790_d1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/d5/P00675790_d2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/d5/P00675790_d3.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/d5/P00675790_d4.jpg']"
"['Men', 'Jil Sander', 'Shoes', 'Sandals & slides']",https://img.mytheresa.com/1088/1088/66/jpeg/catalog/product/92/P00682676.jpg,Jil Sander,Padded leather sandals,€ 419,€ 293,30% off,P00682676,"['EU_ 39', 'EU_ 40', 'EU_ 41', 'EU_ 42', 'EU_ 43', 'EU_ 44', 'EU_ 45']","Streamlined simplicity is a Jil Sander trademark. Appearing in a tonal construction for a timeless effect, these lambskin sandals have a padded finish, crossover straps, molded footbeds, and leather soles.upper: lamb leather lining: leather sole: leather insole and sole round toe Made in Italy comes with a box comes with dust bag  Designer colour name: Military Green True to size Half sizes please take the next size up European sizes","['//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/92/P00682676_b1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/92/P00682676_b2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/92/P00682676_d1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/92/P00682676_d2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/92/P00682676_d3.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/92/P00682676_d4.jpg']"
"['Men', 'Brunello Cucinelli', 'Shoes', 'Formal shoes', 'Brogues']",https://img.mytheresa.com/1088/1088/66/jpeg/catalog/product/fb/P00681133.jpg,Brunello Cucinelli,Suede Derby shoes,€ 925,€ 647,30% off,P00681133,"['EU_ 39', 'EU_ 40', 'EU_ 41', 'EU_ 42', 'EU_ 43', 'EU_ 44', 'EU_ 45', 'EU_ 46']","Brunello Cucinelli's Derby shoes merge a refined, classic style with a practical lug sole. Crafted in Italy from brushed suede, they're perfect for casual Fridays and off-duty looks.upper: leather lining: leather sole: leather insole, rubber sole round toe lace-up Made in Italy comes with extra laces comes with dust bags comes with a box Designer colour name: Rovere Scuro comes with a brush Fits large to size - we recommend trying one size smaller European sizes","['//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/fb/P00681133_b1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/fb/P00681133_b2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/fb/P00681133_d1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/fb/P00681133_d2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/fb/P00681133_d3.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/fb/P00681133_d4.jpg']"
"['Men', 'Clarks Originals', 'Shoes', 'Boots', 'Lace up boots']",https://img.mytheresa.com/1088/1088/66/jpeg/catalog/product/64/P00702625.jpg,Clarks Originals,Wallabee embroidered suede boots,€ 165,€ 115,30% off,P00702625,"['UK_ 7', ' EU 41', 'UK_ 7.5', ' EU 41,5', 'UK_ 8', ' EU 42', 'UK_ 8.5', ' EU 42,5', 'UK_ 9', ' EU 43', 'UK_ 9.5', ' EU 43,5', 'UK_ 10', ' EU 44', 'UK_ 11', ' EU 45', 'UK_ 12', ' EU 46']","Clarks Originals updates the Wallabee style with intricate Japanese Sashiko stitching. This suede design has contrast embroidery that appears in a patchwork design, nodding to the traditional Boro method of reworking materials.upper: leather, fabric lining: leather, fabric sole: fabric insole, rubber sole square toe lace-up Made in Vietnam comes with a box Designer colour name: Navy True to size UK sizes","['//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/64/P00702625_b1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/64/P00702625_b2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/64/P00702625_d1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/64/P00702625_d2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/64/P00702625_d3.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/64/P00702625_d4.jpg']"
"['Men', 'Clarks Originals', 'Shoes', 'Boots', 'Lace up boots']",https://img.mytheresa.com/1088/1088/66/jpeg/catalog/product/38/P00702603.jpg,Clarks Originals,Caravan Mid suede boots,€ 165,€ 115,30% off,P00702603,"['UK_ 7', ' EU 41', 'UK_ 7.5', ' EU 41,5', 'UK_ 8', ' EU 42', 'UK_ 8.5', ' EU 42,5', 'UK_ 9', ' EU 43', 'UK_ 9.5', ' EU 43,5', 'UK_ 10', ' EU 44', 'UK_ 11', ' EU 45', 'UK_ 12', ' EU 46']","Drawing inspiration from ‘70s sneakers, the Caravan Mid boots are a contemporary Clarks Originals silhouette. This ankle style is made from tactile suede and has moccasin butt seam stitching and pebble crêpe soles.upper: leather lining: leather, fabric sole: fabric insole, rubber sole round toe lace-up Made in Vietnam comes with a box Designer colour name: Black Fits slightly large to size - we recommend trying a half size smaller UK sizes","['//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/38/P00702603_b1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/38/P00702603_b2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/38/P00702603_d1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/38/P00702603_d2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/38/P00702603_d3.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/38/P00702603_d4.jpg']"
"['Men', 'Clarks Originals', 'Shoes', 'Boots', 'Lace up boots']",https://img.mytheresa.com/1088/1088/66/jpeg/catalog/product/95/P00702600.jpg,Clarks Originals,Caravan Mid suede boots,€ 165,€ 115,30% off,P00702600,"['UK_ 7', ' EU 41', 'UK_ 8', ' EU 42', 'UK_ 8.5', ' EU 42,5', 'UK_ 9', ' EU 43', 'UK_ 9.5', ' EU 43,5', 'UK_ 10', ' EU 44', 'UK_ 11', ' EU 45', 'UK_ 12', ' EU 46']","Drawing inspiration from ‘70s sneakers, the Caravan Mid boots are a contemporary Clarks Originals silhouette. This ankle style is made from tactile suede and has moccasin butt seam stitching and pebble crêpe soles.upper: leather lining: leather, fabric sole: fabric insole, rubber sole round toe lace-up Made in Vietnam comes with a box Designer colour name: Army Fits slightly large to size - we recommend trying a half size smaller UK sizes","['//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/95/P00702600_b1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/95/P00702600_b2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/95/P00702600_d1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/95/P00702600_d2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/95/P00702600_d3.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/95/P00702600_d4.jpg']"
"['Men', 'Maison Margiela', 'Shoes', 'Sneakers', 'Low-Top']",https://img.mytheresa.com/1088/1088/66/jpeg/catalog/product/c4/P00694638.jpg,Maison Margiela,Replica leather sneakers,€ 499,€ 349,30% off,P00694638,"['EU_ 39', 'EU_ 40', 'EU_ 41', 'EU_ 42', 'EU_ 43', 'EU_ 44', 'EU_ 45', 'EU_ 46']","Maison Margiela's famed Replica sneakers are reimagined here with foil-effect crackled metallic leather. The label's signature four stitch threading was born from the designer’s desire for anonymity.upper: leather lining: leather trim: lamb leather sole: leather insole, rubber sole round toe lace-up Made in Italy comes with dust bags comes with a box Designer colour name: Silver True to size Half sizes please take the next size down European sizes","['//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/c4/P00694638_b1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/c4/P00694638_b2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/c4/P00694638_d1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/c4/P00694638_d2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/c4/P00694638_d3.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/c4/P00694638_d4.jpg']"
"['Men', 'Our Legacy', 'Shoes', 'Formal shoes', 'Loafers']",https://img.mytheresa.com/1088/1088/66/jpeg/catalog/product/21/P00706031.jpg,Our Legacy,Commando leather loafers,€ 379,€ 265,30% off,P00706031,"['EU_ 40', 'EU_ 41', 'EU_ 42', 'EU_ 43', 'EU_ 44', 'EU_ 45', 'EU_ 46']","Made from shiny Portuguese leather, Our Legacy’s Commando loafers are presented in a chunky silhouette with a front penny-slot strap and tonal fringing. Set atop Vibram-lugged rubber soles with a double-stitched apron and logo rivets.upper: leather lining: leather, fabric sole: fabric insole, rubber sole round toe Made in Portugal comes with dust bags comes with a box Designer colour name: Black Leather True to size Slightly narrow at the back Half sizes please take the next size up European sizes","['//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/21/P00706031_b1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/21/P00706031_b2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/21/P00706031_d1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/21/P00706031_d2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/21/P00706031_d3.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/21/P00706031_d4.jpg']"
"['Men', 'Tom Ford', 'Shoes', 'Slippers']",https://img.mytheresa.com/1088/1088/66/jpeg/catalog/product/8c/P00674467.jpg,Tom Ford,Leather moccasin slippers,"€ 1,005",€ 703,30% off,P00674467,"['UK_ 6', ' EU 39', 'UK_ 7', ' EU 40', 'UK_ 8', ' EU 41', 'UK_ 9', ' EU 42', 'UK_ 10', ' EU 43', 'UK_ 11', ' EU 44', 'UK_ 12', ' EU 45', 'UK_ 13', ' EU 46']","Tom Ford knows it’s all about tactile simplicity. Shaped to a moccasin-inspired design from grained leather, these slippers are made in Italy and have suede trims, tasseled vamps, and chain hardware.upper: calf leather lining: calf leather, fabric trim: velvet sole: fabric insole, rubber sole square toe Made in Italy Designer colour name: Black True to size Half sizes please take the next size up UK sizes","['//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/8c/P00674467_b1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/8c/P00674467_b2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/8c/P00674467_d1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/8c/P00674467_d2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/8c/P00674467_d3.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/8c/P00674467_d4.jpg']"
"['Men', 'JW Anderson', 'Shoes', 'Slippers']",https://img.mytheresa.com/1088/1088/66/jpeg/catalog/product/dc/P00670516.jpg,JW Anderson,Embroidered wool-blend slippers,€ 295,€ 206,30% off,P00670516,"['EU_ 39', 'EU_ 40', 'EU_ 41', 'EU_ 42', 'EU_ 43', 'EU_ 44', 'EU_ 45', 'EU_ 46']","These slippers are an instantly recognizable JW Anderson style. Characterized by embroidered anchors, this felted wool-blend style has comfortable cork footbeds, rubber soles, and penny strap detailing.upper: leather, fabric lining: leather sole: leather insole, rubber sole round toe Made in Italy comes with a box comes with dust bag  Designer colour name: Dark Navy Fits large to size - we recommend trying one size smaller European sizes","['//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/dc/P00670516_b1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/dc/P00670516_b2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/dc/P00670516_d1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/dc/P00670516_d2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/dc/P00670516_d3.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/dc/P00670516_d4.jpg']"
"['Men', 'Clarks Originals', 'Shoes', 'Formal shoes', 'Loafers']",https://img.mytheresa.com/1088/1088/66/jpeg/catalog/product/ef/P00702613.jpg,Clarks Originals,Desert Trek GTX suede loafers,€ 185,€ 129,30% off,P00702613,"['UK_ 7', ' EU 41', 'UK_ 7.5', ' EU 41,5', 'UK_ 8', ' EU 42', 'UK_ 8.5', ' EU 42,5', 'UK_ 9', ' EU 43', 'UK_ 9.5', ' EU 43,5', 'UK_ 10', ' EU 44', 'UK_ 11', ' EU 45', 'UK_ 12', ' EU 46']","The Desert Trek GTX shoes merge the contemporary vision of Clarks Originals with performance design. Ready to take on the elements, this suede style is treated with GORE-TEX® and has cleated Vibram® soles.upper: leather lining: leather, fabric sole: leather insole, rubber sole round toe lace-up Made in Vietnam comes with a box Designer colour name: Tan True to size UK sizes","['//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/ef/P00702613_b1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/ef/P00702613_b2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/ef/P00702613_d1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/ef/P00702613_d2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/ef/P00702613_d3.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/ef/P00702613_d4.jpg']"
"['Men', 'New Balance', 'Shoes', 'Sneakers', 'Low-Top']",https://img.mytheresa.com/1088/1088/66/jpeg/catalog/product/96/P00757919.jpg,New Balance,Made in UK 920 sneakers,€ 195,€ 136,30% off,P00757919,"['US_ 7', ' EU 40', 'US_ 8', ' EU 41,5', 'US_ 8.5', ' EU 42', 'US_ 9', ' EU 42,5', 'US_ 9.5', ' EU 43', 'US_ 10', ' EU 44', 'US_ 10.5', ' EU 44,5', 'US_ 11', ' EU 45', 'US_ 11.5', ' EU 45,5', 'US_ 12', ' EU 46,5', 'US_ 13', ' EU 47,5']","The New Balance Made in UK 920 sneakers were expertly crafted in the brand's factory in Flimby, Cumbria. They're designed for all-day wear with suede, leather, and mesh uppers and the brand's lightweight and durable ENCAP midsole cushioning.upper: leather, fabric lining: fabric trim: leather sole: fabric insole, rubber sole almond toe lace-up Made in the UK comes with a box Designer colour name: Grey/Navy True to size US sizes","['//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/96/P00757919_b1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/96/P00757919_b2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/96/P00757919_d1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/96/P00757919_d2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/96/P00757919_d3.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/96/P00757919_d4.jpg']"
"['Men', 'Clarks Originals', 'Shoes', 'Formal shoes', 'Loafers']",https://img.mytheresa.com/1088/1088/66/jpeg/catalog/product/e6/P00702619.jpg,Clarks Originals,Wallabee embroidered suede boots,€ 165,€ 115,30% off,P00702619,"['UK_ 7', ' EU 41', 'UK_ 8', ' EU 42', 'UK_ 8.5', ' EU 42,5', 'UK_ 9', ' EU 43', 'UK_ 9.5', ' EU 43,5', 'UK_ 10', ' EU 44', 'UK_ 11', ' EU 45', 'UK_ 12', ' EU 46']","Clarks Originals updates the signature Wallabees with a nostalgic influence. Made from suede, this style is inspired by the late ’80s American jacket trend, featuring embroidered geometric details and faux shearling linings.upper: leather lining: leather, fabric sole: leather insole, rubber sole square toe lace-up Made in Vietnam comes with a box Designer colour name: Auburn True to size UK sizes","['//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/e6/P00702619_b1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/e6/P00702619_b2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/e6/P00702619_d1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/e6/P00702619_d2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/e6/P00702619_d3.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/e6/P00702619_d4.jpg']"
"['Men', 'Keen', 'Shoes', 'Sandals & slides']",https://img.mytheresa.com/1088/1088/66/jpeg/catalog/product/e9/P00665051.jpg,Keen,Uneek canvas sandals,€ 95,€ 66,30% off,P00665051,"['US_ 7', ' EU 40', 'US_ 8', ' EU 41', 'US_ 9', ' EU 42', 'US_ 10', ' EU 43', 'US_ 11', ' EU 44', 'US_ 12', ' EU 45', 'US_ 13', ' EU 46']","Made from distinctive braided canvas, Keen's Uneek sandals are lined with mesh and have rubber outsoles.upper: fabric lining: fabric sole: fabric insole, rubber sole round toe lace-up comes with a box Designer colour name: Olive Made in Cambodia True to size Half sizes please take the next size down US sizes","['//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/e9/P00665051_b1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/e9/P00665051_b2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/e9/P00665051_d1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/e9/P00665051_d2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/e9/P00665051_d3.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/e9/P00665051_d4.jpg']"
"['Men', 'Jil Sander', 'Shoes', 'Boots', 'Chelsea boots']",https://img.mytheresa.com/1088/1088/66/jpeg/catalog/product/cb/P00682618.jpg,Jil Sander,Leather Chelsea boots,"€ 1,005",€ 703,30% off,P00682618,"['EU_ 39', 'EU_ 40', 'EU_ 41', 'EU_ 42', 'EU_ 43', 'EU_ 44', 'EU_ 45']","Simple and uncomplicated but nevertheless elegant, these Jil Sander Chelsea boots are crafted in Italy from smooth leather. They feature low stacked heels, square toes, and elasticated side gussets for easy on-off wear.upper: leather lining: leather sole: leather insole and sole square toe elasticated sides Made in Italy comes with a box comes with dust bag  Designer colour name: Black Fits large to size - we recommend trying one size smaller European sizes","['//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/cb/P00682618_b1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/cb/P00682618_b2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/cb/P00682618_d1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/cb/P00682618_d2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/cb/P00682618_d3.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/cb/P00682618_d4.jpg']"
"['Men', 'Tom Ford', 'Shoes', 'Slippers']",https://img.mytheresa.com/1088/1088/66/jpeg/catalog/product/1a/P00674466.jpg,Tom Ford,Velvet moccasin slippers,€ 925,€ 647,30% off,P00674466,"['UK_ 6', ' EU 39', 'UK_ 7', ' EU 40', 'UK_ 8', ' EU 41', 'UK_ 9', ' EU 42', 'UK_ 10', ' EU 43', 'UK_ 11', ' EU 44', 'UK_ 12', ' EU 45', 'UK_ 13', ' EU 46', 'UK_ 14', ' EU 47']","Tom Ford knows it’s all about tactile simplicity. Shaped to a moccasin-inspired design from velvet, these slippers are made in Italy and have grained leather trims, tasseled vamps, and chain hardware.upper: velvet trim: leather sole: fabric insole, rubber sole almond toe Made in Italy Designer colour name: Black Fits small to size - we recommend trying one size larger UK sizes","['//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/1a/P00674466_b1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/1a/P00674466_b2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/1a/P00674466_d1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/1a/P00674466_d2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/1a/P00674466_d3.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/1a/P00674466_d4.jpg']"
"['Men', 'Marni', 'Shoes', 'Boots', 'Chelsea boots']",https://img.mytheresa.com/1088/1088/66/jpeg/catalog/product/a2/P00710638.jpg,Marni,Leather Chelsea boots,€ 755,€ 528,30% off,P00710638,"['EU_ 40', 'EU_ 41', 'EU_ 42', 'EU_ 43', 'EU_ 44', 'EU_ 45']","Marni is known for a characterful approach to design, evident by these Chelsea boots. This style is made in Italy and has angled square toes, exaggerated welts, and traditional elasticated side panels.upper: leather lining: leather sole: leather insole, rubber sole square toe Made in Italy Designer colour name: Black True to size Half sizes please take the next size up European sizes","['//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/a2/P00710638_b1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/a2/P00710638_b2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/a2/P00710638_d1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/a2/P00710638_d2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/a2/P00710638_d3.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/a2/P00710638_d4.jpg']"
"['Men', 'New Balance', 'Shoes', 'Sneakers', 'Sports sneakers']",https://img.mytheresa.com/1088/1088/66/jpeg/catalog/product/fa/P00701845.jpg,New Balance,Made in USA 990v2 sneakers,€ 195,€ 136,30% off,P00701845,"['US_ 7', ' EU 40', 'US_ 7.5', ' EU 40,5', 'US_ 8', ' EU 41,5', 'US_ 8.5', ' EU 42', 'US_ 9', ' EU 42,5', 'US_ 9.5', ' EU 43', 'US_ 10', ' EU 44', 'US_ 10.5', ' EU 44,5', 'US_ 11', ' EU 45', 'US_ 11.5', ' EU 45,5', 'US_ 12', ' EU 46,5']","The Made in USA 990v2 sneakers from New Balance are made from suede and mesh, in an orange colorway inspired by its original '82 design.upper: leather, fabric lining: fabric sole: fabric insole, rubber sole almond toe lace-up Made in the USA comes with a box Designer colour name: Marigold/Black True to size US sizes","['//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/fa/P00701845_b1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/fa/P00701845_b2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/fa/P00701845_d1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/fa/P00701845_d2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/fa/P00701845_d3.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/fa/P00701845_d4.jpg']"
"['Men', 'Keen', 'Shoes', 'Sandals & slides']",https://img.mytheresa.com/1088/1088/66/jpeg/catalog/product/2e/P00665036.jpg,Keen,Zerraport sandals,€ 119,€ 83,30% off,P00665036,"['US_ 7', ' EU 40', 'US_ 8', ' EU 41', 'US_ 9', ' EU 42', 'US_ 10', ' EU 43', 'US_ 11', ' EU 44', 'US_ 12', ' EU 45', 'US_ 13', ' EU 46']","Made from leather-style fabric with rubber soles, Keen's Zerraport sandals secure with zigzag straps.upper: fabric lining: fabric sole: fabric insole, rubber sole round toe buckle fastening Made in Vietnam comes with a box Designer colour name: Black True to size Half sizes please take the next size down US sizes","['//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/2e/P00665036_b1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/2e/P00665036_b2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/2e/P00665036_d1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/2e/P00665036_d2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/2e/P00665036_d3.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/2e/P00665036_d4.jpg']"
"['Men', 'Keen', 'Shoes', 'Sandals & slides']",https://img.mytheresa.com/1088/1088/66/jpeg/catalog/product/50/P00665038.jpg,Keen,Zerraport sandals,€ 119,€ 83,30% off,P00665038,"['US_ 7', ' EU 40', 'US_ 8', ' EU 41', 'US_ 9', ' EU 42', 'US_ 10', ' EU 43', 'US_ 11', ' EU 44', 'US_ 12', ' EU 45', 'US_ 13', ' EU 46']","Made from leather-style fabric with rubber soles, Keen's Zerraport sandals secure with zigzag straps.upper: fabric sole: fabric insole, rubber sole round open toe buckle fastening Made in Vietnam comes with a box Designer colour name: Triple Black/Black True to size Half sizes please take the next size up US sizes","['//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/50/P00665038_b1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/50/P00665038_b2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/50/P00665038_d1.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/50/P00665038_d2.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/50/P00665038_d3.jpg', '//img.mytheresa.com/1088/1088/66/jpeg/catalog/product/50/P00665038_d4.jpg']"
